permit_date,address,legal_description,zone,permit_number,permit_category,type_of_change,value_of_work,num_units,full_text,source_url
2026-08-27,"BLD26-01044 Building Permit $5,000.00",BLD26-01044,(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant,"$5,000.00","BLD26-01044 Building Permit $5,000.00
PLAN: LMP33681 Group 1, (Commercial) 0
2794-4560 5665-5995 5685- Alteration
5970.
CD
Applicant Name
MELODY SIN
Contractor Name Contractor Address
C I T CONSTRUCTION LIMITED 6 - 3574 49TH AVE EVANCOUVER, BC V5S 1M4
Description
(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant",https://www.burnaby.ca/sites/default/files/acquiadam/2026-08/August-27-2026.pdf
2026-08-27,"BLD26-01044 Building Permit $5,000.00",BLD26-01044,(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant,"$5,000.00","BLD26-01044 Building Permit $5,000.00
PLAN: LMP33681 Group 1, (Commercial) 0
2794-4560 5665-5995 5685- Alteration
5970.
CD
Applicant Name
MELODY SIN
Contractor Name Contractor Address
C I T CONSTRUCTION LIMITED 6 - 3574 49TH AVE EVANCOUVER, BC V5S 1M4
Description
(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant",https://www.burnaby.ca/sites/default/files/acquiadam/2026-08/August-27-2026.pdf
2026-08-27,"BLD26-01044 Building Permit $5,000.00",BLD26-01044,(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant,"$5,000.00","BLD26-01044 Building Permit $5,000.00
PLAN: LMP33681 Group 1, (Commercial) 0
2794-4560 5665-5995 5685- Alteration
5970.
CD
Applicant Name
MELODY SIN
Contractor Name Contractor Address
C I T CONSTRUCTION LIMITED 6 - 3574 49TH AVE EVANCOUVER, BC V5S 1M4
Description
(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant",https://www.burnaby.ca/sites/default/files/acquiadam/2026-08/August-27-2026.pdf
2026-08-27,"6 - 3574 49TH AVE EVANCOUVER, BC V5S 1M4",BLD26-01044,(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant,"$5,000.00","BLD26-01044 Building Permit $5,000.00
PLAN: LMP33681 Group 1, (Commercial) 0
2794-4560 5665-5995 5685- Alteration
5970.
CD
Applicant Name
MELODY SIN
Contractor Name Contractor Address
C I T CONSTRUCTION LIMITED 6 - 3574 49TH AVE EVANCOUVER, BC V5S 1M4
Description
(Unit 202) NOVA RESTORE WELLNESS- Interior alterations and finishing for massage therapy tenant",https://www.burnaby.ca/sites/default/files/acquiadam/2026-08/August-27-2026.pdf
